인허가일자,상태코드,폐업일자,사업장명,구명,동명
20091007,1,0,스위티브레드,양천구,신정동
19990302,1,0,파리바게뜨여의도점,영등포구,여의도동
20180430,1,0,아띠베이커리,양천구,신정동
20110414,1,0,파리바게뜨,서대문구,홍제동
20090525,1,0,그래인스쿠키,양천구,목동
20131107,1,0,좋은아침,양천구,신정동
20090821,1,0,뚜레쥬르남부법원점,양천구,신정동
20161018,1,0,빵장수단팥빵,영등포구,여의도동
20161115,1,0,롤링핀KBS변관점,영등포구,여의도동
20161117,1,0,(주)파블로코리아,영등포구,영등포동4가
20060613,1,0,신목파리바게뜨,양천구,목동
20060630,1,0,파리바게뜨오목교역점,양천구,목동
20101206,1,0,파리바게뜨 서대문구청점,서대문구,홍은동
20180514,1,0,봉's 브레드,양천구,목동
20180523,1,0,언니의 식빵가게 목동점,양천구,신정동
20180528,1,0,베라앤,양천구,목동
20110520,1,0,피터팬제과점,서대문구,연희동
19831123,1,0,유성용베이커리,영등포구,당산동3가
19840915,1,0,파리바게뜨대림역점,영등포구,대림동
19850416,1,0,파리바게뜨여의도2호점,영등포구,여의도동
20100903,1,0,해피데이,양천구,목동
20161121,1,0,파리바게뜨신풍역점,영등포구,신길동
20110610,1,0,뚜레쥬르서서울공원점,양천구,신월동
20110805,1,0,파리크라상 목동점,양천구,목동
20120507,1,0,입허전,영등포구,문래동2가
20120516,1,0,해피데이,영등포구,영등포동6가
20020129,1,0,파리바게트파리공원점,양천구,목동
20140415,1,0,엘리제이,양천구,신정동
20080407,1,0,파리바게트(신정갈산점),양천구,신정동
20151208,1,0,파리바게뜨가좌역점,서대문구,남가좌동
20020829,1,0,앤티앤스,양천구,목동
20110107,1,0,뚜레쥬르양천캐슬(2)점,양천구,신월동
20120517,1,0,꿈더하기베이커리,영등포구,신길동
20091130,1,0,파리바게뜨 양평비즈타워점,영등포구,양평동2가
20031203,1,0,경회루뺄띠에,영등포구,영등포동
20031224,1,0,코스트코홀세일베이커리,영등포구,양평동3가
20100514,1,0,랑주,양천구,목동
20100528,1,0,(주)신세계푸드베이커리목동점,양천구,목동
20060420,1,0,엘리스과자점,영등포구,영등포동3가
20090204,1,0,베이커리(BAKERY)신정점,양천구,신정동
19940511,1,0,파리바게뜨 신정점,양천구,신정동
20170213,1,0,웰빙쌀빵,영등포구,당산동6가
20170310,1,0,파리바게트한강성심병원,영등포구,영등포동7가
20040212,1,0,파리바게뜨,영등포구,당산동5가
20150121,1,0,아띠베이커리,양천구,신정동
20100517,1,0,페라,서대문구,대현동
20170801,1,0,곤트란쉐리에,영등포구,여의도동
20170801,1,0,파리바게트도림점,영등포구,도림동
20170802,1,0,파리바게트(대림성모점),영등포구,대림동
20170817,1,0,블랑제리가마,영등포구,신길동
20150824,1,0,명지춘혜병원제빵실,영등포구,대림동
20151013,1,0,길도넛,영등포구,당산동2가
20170921,1,0,한처음우리밀빵프티플뢰르,영등포구,도림동
20171017,1,0,파리바게뜨KBS여의도점,영등포구,여의도동
20171020,1,0,오늘의빵,영등포구,양평동5가
20171026,1,0,파리바게뜨신길성애점,영등포구,신길동
19820907,1,0,로띠르베이커리,양천구,신월동
20160421,1,0,유일한베이커리,서대문구,남가좌동
20060712,1,0,레빵뺑,송파구,잠실동
20060727,1,0,바켄도르프과자점,송파구,가락동
20060901,1,0,코코호도,송파구,송파동
20061127,1,0,파리바게뜨 송파역점,송파구,송파동
20061229,1,0,파리바게뜨 가락중앙점,송파구,가락동
20070125,1,0,아마레띠,송파구,마천동
19830706,1,0,파리바게뜨(신정역점),양천구,신정동
20030407,1,0,파리바게뜨,양천구,신정동
20090625,1,0,빵이가득한집,양천구,목동
20090625,1,0,주)현대그린푸드 베즐리케익 앤 델리,양천구,목동
20180608,1,0,파리바게뜨 목동사랑,양천구,목동
19871014,1,0,파리바게뜨 신월7동점,양천구,신월동
20060816,1,0,(주)지에스리테일 목동7점,양천구,목동
20161005,1,0,홍종흔베이커리(송파점),송파구,가락동
20170713,1,0,옐로우 바게트,서대문구,홍제동
20070418,1,0,뚜레쥬르 거여역점,송파구,거여동
20091026,1,0,베이커리(BAKERY)신정3점,양천구,신정동
19920220,1,0,파리베이커리,영등포구,신길동
20131216,1,0,브레댄코 북가좌점,서대문구,북가좌동
20091202,1,0,베이커리(BAKERY)목동점,양천구,목동
20100531,1,0,(주)신세계푸드이베이커리영등포점,영등포구,영등포동4가
20171227,1,0,나폴레옹제과점IFC몰점,영등포구,여의도동
20151202,1,0,던킨도너츠연세안과병원점,서대문구,신촌동
20171020,1,0,오르리단팥빵,양천구,목동
20130607,1,0,홈플러스도림점,영등포구,도림동
20130927,1,0,브레댄코,영등포구,여의도동
20090803,1,0,뚜레쥬르(선유도역점),영등포구,양평동4가
20090914,1,0,(주)신세계푸드이베이커리영등포점,영등포구,영등포동4가
20091112,1,0,루소랩GS N타워점,영등포구,양평동1가
20110308,1,0,빵빵데이,양천구,신정동
20080613,1,0,파리바게뜨 목2점,양천구,목동
20020829,1,0,(주)현대그린푸드 베즐리 베이커리,양천구,목동
20171115,1,0,사라베이커리,양천구,신정동
20180125,1,0,카멜리온,양천구,신정동
20061116,1,0,베이커리(BAKERY),양천구,목동
19950701,1,0,브레스트과자점,양천구,목동
20041018,1,0,파리바게뜨 신월사거리,양천구,신월동
20160714,1,0,목동망개떡(본점),양천구,신정동
20050215,1,0,파리바게트,양천구,신정동
19881219,1,0,뚜레쥬르문래역점,영등포구,문래동3가
20110811,1,0,파리바게뜨서남병원점,양천구,신정동
20140826,1,0,브레드킹,양천구,신정동
20070103,1,0,파리바게뜨 목3동점,양천구,목동
20030313,1,0,파리바게뜨 영등포대우점,영등포구,영등포동
20170316,1,0,카페르엘리스파이,영등포구,여의도동
20170403,1,0,브레드컴퍼니쉐프조(BREAD COMPANY CHEF.CHO),영등포구,당산동3가
20170420,1,0,핫브레드당산역점,영등포구,당산동6가
20100603,1,0,파리바게트양천푸른점,양천구,신정동
20101025,1,0,파스쿠찌 홍제역점,서대문구,홍제동
20160420,1,0,샐리의달콤한베이킹,양천구,목동
20070220,1,0,파리바게뜨,양천구,신월동
20090618,1,0,파리바게뜨 영등포점,영등포구,영등포동3가
20090706,1,0,파리바게뜨신길돈보스코,영등포구,신길동
20170427,1,0,베이커리여의도점,영등포구,여의도동
20170531,1,0,더메나주리,영등포구,영등포동4가
20160818,1,0,던킨도너츠 가재울뉴타운점,서대문구,남가좌동
20180221,1,0,브레드05(주),영등포구,신길동
20180222,1,0,브래드밀레,영등포구,대림동
20180309,1,0,해피비지트,영등포구,당산동1가
20180403,1,0,밥아저씨빵(BOB'S BREAD),영등포구,양평동3가
20180419,1,0,언니네,영등포구,당산동1가
20100820,1,0,파리바게뜨 중랑역점,중랑구,중화동
20110120,1,0,데이앤데이묵동점,중랑구,묵동
20110323,1,0,브레드잇(BREADEAT) 서울의료원점,중랑구,신내동
20110325,1,0,스타베이커리,중랑구,면목동
19960828,1,0,신성묵과자점,중랑구,면목동
20000530,1,0,(주)신세계푸드 이베이커리 상봉점,중랑구,망우동
20160509,1,0,코코호도 신내점,중랑구,신내동
20160818,1,0,식빵구르미,중랑구,상봉동
20160927,1,0,골목빵집,중랑구,상봉동
20010412,1,0,코스트코홀세일베이커리,중랑구,상봉동
20030801,1,0,에센브르 제과점,중랑구,묵동
20030903,1,0,밀로베이커리,중랑구,신내동
19960109,1,0,신라명과,양천구,신정동
19990719,1,0,빵긋한하루,중랑구,망우동
20031105,1,0,아몬드,중랑구,신내동
20130704,1,0,씨엘,중랑구,신내동
20131119,1,0,몽블랑제 상봉점,중랑구,상봉동
20131119,1,0,몽블랑제 상봉점,중랑구,상봉동
20131119,1,0,몽블랑제 상봉점,중랑구,상봉동
20140331,1,0,브레드 원,중랑구,신내동
19790425,1,0,동부고려제과,중랑구,망우동
19800821,1,0,파리바게뜨상봉역점,중랑구,상봉동
20140520,1,0,인디오븐 면목점,중랑구,면목동
20140530,1,0,브래드 850 BREAD,중랑구,묵동
20161011,1,0,파블로,양천구,목동
20161107,1,0,콰이옹스라팡(Croyance Lapin)파리공원점,양천구,목동
19820608,1,0,빵굼터 착한빵집,중랑구,면목동
19821014,1,0,빵굼터,중랑구,망우동
20140702,1,0,파리바게뜨 신내우디안점,중랑구,신내동
20141006,1,0,델리셔스,중랑구,중화동
20170410,1,0,미스터도넛 면목점,중랑구,면목동
20060808,1,0,파리바게뜨(문래역점),영등포구,문래동3가
19980617,1,0,파리바게뜨,중랑구,묵동
20100302,1,0,파리바게뜨망우중앙,중랑구,망우동
20100608,1,0,엔젤스,중랑구,면목동
20100616,1,0,몽블랑제 면목점,중랑구,면목동
19991126,1,0,파리바게뜨(신내중앙점),중랑구,신내동
20130213,1,0,해피데이,중랑구,묵동
20130318,1,0,(주)신세계푸드 데이앤데이 묵동점,중랑구,묵동
20130417,1,0,빵야베이커리,중랑구,중화동
20151224,1,0,뚜레쥬르,중랑구,상봉동
20160408,1,0,JO2,중랑구,면목동
20160418,1,0,팡도리노베이커리,중랑구,망우동
20061121,1,0,파리바게뜨선유로점,영등포구,양평동1가
20070502,1,0,코코호도여의도중앙점,영등포구,여의도동
20070608,1,0,엘리스파이,영등포구,여의도동
19900518,1,0,브레드하우스인,중랑구,묵동
19911031,1,0,케잌하우스 프티,중랑구,망우동
19970320,1,0,레드팡과자점,양천구,신월동
20070529,1,0,마인츠돔 과자점,양천구,목동
20070605,1,0,파리바게뜨목동역점,양천구,목동
19890707,1,0,파리바게트(망우겸재점),중랑구,망우동
19890711,1,0,임마누엘베이커리,중랑구,망우동
19950817,1,0,오네뜨,중랑구,신내동
19951222,1,0,파리바게뜨(봉화산역점),중랑구,신내동
20140805,1,0,안스베이커리,영등포구,영등포동
20140923,1,0,베이커리오월의종,영등포구,영등포동4가
20070725,1,0,크리스피크림 잠실점,송파구,잠실동
20180425,1,0,동's 베이커리,중랑구,면목동
20101022,1,0,파리바게트 학마을점,양천구,신정동
20070822,1,0,몽블랑제 잠실점,송파구,신천동
20071019,1,0,파리바게뜨방이1동점,송파구,방이동
20120206,1,0,BunBread(번브레드),영등포구,여의도동
20000414,1,0,브레드05,영등포구,여의도동
20100709,1,0,뚜레쥬르 여의서로점,영등포구,여의도동
20100820,1,0,파리크라상여의도2호점,영등포구,여의도동
20101220,1,0,빚은목동파리공원,양천구,목동
20150810,1,0,건강한 네모의 하루,양천구,신월동
20150821,1,0,나폴레옹과자점,양천구,신정동
20110506,1,0,파리바게뜨,영등포구,대림동
20110516,1,0,칸베이커리,영등포구,신길동
20110721,1,0,한증실업(주),영등포구,여의도동
20110823,1,0,(주)아워홈 카페클라시코 트윈점,영등포구,여의도동
20110824,1,0,몽블랑제(P-BIN),영등포구,문래동3가
20111027,1,0,폴앤폴리나,영등포구,여의도동
20111205,1,0,뚜레쥬르영등포역,영등포구,영등포동
20080204,1,0,코코호도가락점,송파구,가락동
20080314,1,0,파리바게뜨 장지역점,송파구,장지동
20161013,1,0,비엔블랑(Viennboulang),송파구,석촌동
20161021,1,0,파리바게뜨 올림픽승리,송파구,오금동
20151224,1,0,63베이커리(63BAKERY),영등포구,여의도동
20120125,1,0,욥,영등포구,당산동5가
20160523,1,0,라본비,영등포구,영등포동
20160823,1,0,라쌍떼(LA SANTE),영등포구,양평동1가
20140519,1,0,뚜레쥬르영등포도림점,영등포구,도림동
20140612,1,0,움트,영등포구,영등포동4가
20150206,1,0,브레드05,영등포구,신길동
20150323,1,0,고메브래드,영등포구,여의도동
20150403,1,0,라이프플러스카페접견실,영등포구,여의도동
20150410,1,0,도레도레(DoreDore)롯데영등포점,영등포구,영등포동
20110504,1,0,파리바게뜨 신내제일점,중랑구,신내동
20110608,1,0,만나빵집,중랑구,면목동
20110824,1,0,몽블랑제 면목점,중랑구,면목동
20150506,1,0,브레드밀,영등포구,여의도동
20110825,1,0,이지바이(봉화산점),중랑구,신내동
20110826,1,0,몽블랑제(주)신내점행사매대,중랑구,신내동
20151106,1,0,해피데이,양천구,신정동
19811024,1,0,맛나당,영등포구,대림동
20100901,1,0,뚜레쥬르 대림3동점,영등포구,대림동
20101102,1,0,파리바게뜨신길역점,영등포구,신길동
20110221,1,0,파리바게뜨유스호스텔점,영등포구,영등포동7가
20110418,1,0,파리바게뜨도림사거리점,영등포구,신길동
20151214,1,0,던킨도너츠 목동현대점,양천구,목동
20120702,1,0,그래인스,영등포구,영등포동
20121025,1,0,홈플러스신길2점,영등포구,신길동
20130102,1,0,브레드05,영등포구,여의도동
20161206,1,0,뚜레쥬르 잠실새내점,송파구,잠실동
20161213,1,0,엘샤다이 과자점,송파구,잠실동
20170113,1,0,삼송빵집 잠실광장점,송파구,잠실동
20110928,1,0,코스트코홀세일베이커리,중랑구,상봉동
20130109,1,0,치보베이커리,영등포구,영등포동
19921113,1,0,파리바게뜨,영등포구,신길동
19940224,1,0,메종드팡과자점,영등포구,당산동3가
20141103,1,0,파리바게뜨(타임스퀘어점),영등포구,영등포동4가
20141113,1,0,홈앤브레드,영등포구,양평동4가
20141117,1,0,파리바게뜨선유도역,영등포구,양평동4가
20141212,1,0,크롬미(CROME),영등포구,당산동5가
20141218,1,0,엘.피(L.P),영등포구,양평동1가
20180201,1,0,브레드클럽,중랑구,면목동
20130329,1,0,뚜레쥬르대림우성점,영등포구,대림동
20130403,1,0,파리크라상여의도점,영등포구,여의도동
20140729,1,0,안스베이커리,영등포구,영등포동
20120514,1,0,파리바게뜨 양재역,서초구,양재동
20130610,1,0,블랑제리 왕십리점,성동구,행당동
20080723,1,0,(주)신세계푸드 베이커리 청계천점,중구,황학동
20140225,1,0,보난자(BONANZA),성동구,성수동1가
20140307,1,0,뺑드미,성동구,행당동
20140512,1,0,별앤별,성동구,행당동
20141208,1,0,노아베이커리 잠실엘스점,송파구,잠실동
20141226,1,0,파리바게뜨 위례호수공원점,송파구,장지동
20150102,1,0,델디아,송파구,잠실동
20140415,1,0,르 보네르,송파구,석촌동
20140424,1,0,즉석빵,송파구,풍납동
20140430,1,0,이성당 잠실점,송파구,잠실동
20010929,1,0,삼삼,종로구,관철동
20090515,1,0,(주)올가홀푸드 방이점,송파구,방이동
20090603,1,0,파리바게뜨 파크리오 2호점,송파구,신천동
20090624,1,0,빵이가득한마을,송파구,마천동
20090729,1,0,파리바게뜨 잠실스타,송파구,삼전동
20150210,1,0,이성당 카페,송파구,신천동
20000928,1,0,파리바게뜨(가락시장역점),송파구,가락동
20170918,1,0,핫브레드 송파역점,송파구,가락동
20170928,1,0,더 베이크(THE BAKE),송파구,신천동
20171016,1,0,나폴레옹 과자점,송파구,장지동
